Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.AI.Abstractions	10.5.2
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.AmbientMetadata.Application	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Caching.Abstractions	10.0.7
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Compliance.Abstractions	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Configuration	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Configuration.Abstractions	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Configuration.Binder	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Configuration.CommandLine	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Configuration.EnvironmentVariables	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Configuration.FileExtensions	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Configuration.Json	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Configuration.UserSecrets	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.DependencyInjection	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.DependencyInjection.Abstractions	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.DependencyInjection.AutoActivation	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Diagnostics	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Diagnostics.Abstractions	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Diagnostics.ExceptionSummarization	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Diagnostics.HealthChecks	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Features	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.FileProviders.Abstractions	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.FileProviders.Physical	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.FileSystemGlobbing	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Hosting	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Hosting.Abstractions	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Http	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Http.Diagnostics	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Http.Resilience	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Logging	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Logging.Abstractions	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Logging.Configuration	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Logging.Console	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Logging.Debug	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Logging.EventLog	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Logging.EventSource	10.0.11
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.ObjectPool	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Options	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Options.ConfigurationExtensions	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Primitives	10.0.12
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Resilience	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.ServiceDiscovery	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.ServiceDiscovery.Abstractions	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Telemetry	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.Extensions.Telemetry.Abstractions	10.10.0
Hexalith.Conversations.IntegrationTests	Microsoft.IdentityModel.Abstractions	8.22.0
Hexalith.Conversations.IntegrationTests	Microsoft.IdentityModel.JsonWebTokens	8.22.0
Hexalith.Conversations.IntegrationTests	Microsoft.IdentityModel.Logging	8.22.0
Hexalith.Conversations.IntegrationTests	Microsoft.IdentityModel.Protocols	8.22.0
Hexalith.Conversations.IntegrationTests	Microsoft.IdentityModel.Protocols.OpenIdConnect	8.22.0
Hexalith.Conversations.IntegrationTests	Microsoft.IdentityModel.Tokens	8.22.0
Hexalith.Conversations.IntegrationTests	Microsoft.NET.StringTools	18.4.0
Hexalith.Conversations.IntegrationTests	Microsoft.NET.Test.Sdk	18.10.1
Hexalith.Conversations.IntegrationTests	Microsoft.TestPlatform.ObjectModel	18.10.1
Hexalith.Conversations.IntegrationTests	Microsoft.TestPlatform.TestHost	18.10.1
Hexalith.Conversations.IntegrationTests	Microsoft.Testing.Extensions.Telemetry	2.4.0
Hexalith.Conversations.IntegrationTests	Microsoft.Testing.Extensions.TrxReport.Abstractions	2.4.0
Hexalith.Conversations.IntegrationTests	Microsoft.Testing.Platform	2.4.0
Hexalith.Conversations.IntegrationTests	Microsoft.Testing.Platform.MSBuild	2.4.0
Hexalith.Conversations.IntegrationTests	Microsoft.VisualStudio.Threading.Only	17.14.15
Hexalith.Conversations.IntegrationTests	Microsoft.VisualStudio.Validation	17.13.22
Hexalith.Conversations.IntegrationTests	Microsoft.Win32.Registry	5.0.0
Hexalith.Conversations.IntegrationTests	ModelContextProtocol	1.3.0
Hexalith.Conversations.IntegrationTests	ModelContextProtocol.Core	1.3.0
Hexalith.Conversations.IntegrationTests	Nerdbank.MessagePack	1.2.4
Hexalith.Conversations.IntegrationTests	Nerdbank.Streams	2.13.16
Hexalith.Conversations.IntegrationTests	Newtonsoft.Json	13.0.4
Hexalith.Conversations.IntegrationTests	OpenTelemetry	1.18.0
Hexalith.Conversations.IntegrationTests	OpenTelemetry.Api	1.18.0
Hexalith.Conversations.IntegrationTests	OpenTelemetry.Api.ProviderBuilderExtensions	1.18.0
Hexalith.Conversations.IntegrationTests	OpenTelemetry.Exporter.OpenTelemetryProtocol	1.18.0
Hexalith.Conversations.IntegrationTests	OpenTelemetry.Extensions.Hosting	1.18.0
Hexalith.Conversations.IntegrationTests	OpenTelemetry.Instrumentation.AspNetCore	1.18.0
Hexalith.Conversations.IntegrationTests	OpenTelemetry.Instrumentation.Http	1.18.0
Hexalith.Conversations.IntegrationTests	OpenTelemetry.Instrumentation.Runtime	1.18.0
Hexalith.Conversations.IntegrationTests	Polly.Core	8.6.6
Hexalith.Conversations.IntegrationTests	Polly.Extensions	8.6.6
Hexalith.Conversations.IntegrationTests	Polly.RateLimiting	8.4.2
Hexalith.Conversations.IntegrationTests	PolyType	1.3.1
Hexalith.Conversations.IntegrationTests	Semver	3.0.0
Hexalith.Conversations.IntegrationTests	Shouldly	4.3.0
Hexalith.Conversations.IntegrationTests	StreamJsonRpc	2.25.29
Hexalith.Conversations.IntegrationTests	System.CodeDom	6.0.0
Hexalith.Conversations.IntegrationTests	System.Diagnostics.EventLog	10.0.11
Hexalith.Conversations.IntegrationTests	System.IO.Hashing	10.0.8
Hexalith.Conversations.IntegrationTests	System.IdentityModel.Tokens.Jwt	8.22.0
Hexalith.Conversations.IntegrationTests	System.Management	6.0.1
Hexalith.Conversations.IntegrationTests	System.Security.AccessControl	6.0.1
Hexalith.Conversations.IntegrationTests	System.Threading.RateLimiting	8.0.0
Hexalith.Conversations.IntegrationTests	YamlDotNet	16.3.0
Hexalith.Conversations.IntegrationTests	coverlet.collector	10.0.1
Hexalith.Conversations.IntegrationTests	xunit.analyzers	2.1.0
Hexalith.Conversations.IntegrationTests	xunit.runner.visualstudio	4.0.0
Hexalith.Conversations.IntegrationTests	xunit.v3	4.0.1
Hexalith.Conversations.IntegrationTests	xunit.v3.assert	4.0.1
Hexalith.Conversations.IntegrationTests	xunit.v3.common	4.0.1
Hexalith.Conversations.IntegrationTests	xunit.v3.core.mtp-v2	4.0.1
Hexalith.Conversations.IntegrationTests	xunit.v3.extensibility.core	4.0.1
Hexalith.Conversations.IntegrationTests	xunit.v3.mtp-v2	4.0.1
Hexalith.Conversations.IntegrationTests	xunit.v3.runner.common	4.0.1
Hexalith.Conversations.IntegrationTests	xunit.v3.runner.inproc.console	4.0.1
Hexalith.Conversations.Server	ByteAether.Ulid	1.4.0
Hexalith.Conversations.Server	Dapr.AspNetCore	1.18.7
Hexalith.Conversations.Server	Dapr.Client	1.18.7
Hexalith.Conversations.Server	Dapr.Common	1.18.7
Hexalith.Conversations.Server	Dapr.Protos	1.18.7
Hexalith.Conversations.Server	Google.Api.CommonProtos	2.17.0
Hexalith.Conversations.Server	Google.Protobuf	3.35.0
Hexalith.Conversations.Server	Grpc.Core.Api	2.80.0
Hexalith.Conversations.Server	Grpc.Net.Client	2.80.0
Hexalith.Conversations.Server	Grpc.Net.Common	2.80.0
Hexalith.Conversations.Server	Grpc.Reflection	2.80.0
Hexalith.Conversations.Server	Hexalith.Commons.UniqueIds	2.30.0
